,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,id,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,specimen_id,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
0,0.0930211667805,81.49875,-6.18437462699,0.205899214229,1.126905,2.7687,1.025464,-51.1875038147,-50.328125,-55.3125038147,False,False,False,485956124,180.243392,0.02235,1.124475,2.7661575,1.023366,41.6875038147,47.1875019073,43.1375022888,485955441,35,158.437624574,0.0216296482831,1.051778752,1.142425,2.8046125,1.333809,-56.5312538147,-56.8125019073,-69.3062530518,485955037,15.9507720274,90.0,43.6875,187.999987793,1.12405,2.7657675,1.023012,-41.46875,-38.7500019073,-46.1562522888,485955445,1.142425,2.8046125,1.333809,-56.5312538147,-56.8125019073,-69.3062530518,3.90474729361,4.13113027647,3.89943908369,-85.1562576294,-68.2333755493
1,0.0643841749363,76.2833333333,26.1350004138,0.195246801797,1.10266,4.00524666667,1.02487333333,-48.71875,-49.8750012716,-51.5000038147,False,False,False,569658749,134.67648,0.03188,1.10088,4.00354,1.0233,56.5000038147,56.1770858765,53.5312538147,569654155,39,109.776884317,0.244704991579,1.512120704,,,1.34491333333,,,-67.4166692098,569653118,12.1499615827,110.0,74.5833333333,670.0,1.10046,4.00312,1.02291333333,-44.2187538147,-45.833337148,-47.8645833333,569654161,1.1028,4.00545333333,1.34491333333,-48.8437538147,-50.0937525431,-67.4166692098,4.23133516098,4.29953475742,3.93908255087,-78.59375,-66.085067749
2,,,-4.60000050204,0.0554425839552,1.10482,9.09250666667,1.025024,-48.09375,-49.5416692098,-50.3125030518,False,False,False,545238060,189.80176,0.03774,1.10298,9.09058666667,1.023536,38.0625,30.2291692098,39.6062507629,545229908,39,104.218669236,0.153085261583,1.100635904,,9.10866,,,-49.9583346049,,545227537,13.964016542,190.0,201.75,999.999938965,1.1023,9.08974666667,1.022936,-33.8125,-31.6770846049,-44.8250022888,545229912,1.14666,9.10336,1.197772,-49.53125,-49.9687525431,-75.6562545776,2.15428094331,1.48665071211,2.40068678531,-87.15625,-75.1414489746
3,0.0487088251113,118.397142857,-90.5756164515,0.3075892912,1.06977,7.203945,1.024593,-45.9687538147,-49.0937538147,-53.8000022888,False,False,False,485484949,164.745728,0.02369,1.06827,7.20288666667,1.02348,13.21875,30.0937512716,27.4875007629,485476698,45,147.65624702,0.11710396409,1.310433536,,7.21484,1.233473,,-47.2395858765,-66.3187530518,485466109,13.7579577113,170.0,154.583333333,730.0,1.06788,7.20249166667,1.023159,-32.0937538147,-33.0416679382,-33.9437515259,485476680,1.069995,7.204045,1.233473,-46.1562538147,-49.2187525431,-66.3187530518,2.02600014773,1.8275715128,1.81815777903,-82.40625,-65.5030441284
4,0.0422146009409,81.3945454545,13.6537500056,0.162729374903,1.08975,2.33642666667,1.027302,-48.90625,-51.0833346049,-55.8000022888,False,False,False,483060423,289.12208,0.027555,1.086395,2.33322833333,1.023475,33.28125,38.8229179382,29.0875011444,483058456,40,266.406327486,0.0415404625237,1.374687104,1.099575,2.36177833333,1.691744,-52.09375,-57.6145858765,-73.3375,483057325,21.9450109341,110.0,32.8333333333,469.999969482,1.085825,2.332735,1.023001,-38.1562538147,-40.1666692098,-46.1250007629,483058460,1.099575,2.36177833333,1.691744,-52.09375,-57.6145858765,-73.3375,4.20848539986,4.27415082237,4.0963716292,-99.0937576294,-72.1746749878
5,0.0448245839432,91.3222222222,-46.7618756217,0.223863652245,1.19024,3.82633833333,1.02536333333,-44.9375038147,-43.6354192098,-47.3958333333,False,False,False,479020225,144.8491155,0.073065,1.18626,3.82400166667,1.02346666667,16.9375019073,24.8541673024,19.2083339691,479015718,39,235.000044107,0.0531514026225,0.157398624,1.212125,3.86200666667,1.80651,-50.875,-50.9895858765,-76.7916692098,479013100,27.5312816033,70.0,70.0416666667,593.333292643,1.185735,3.82349833333,1.02303166667,-36.53125,-35.2083346049,-39.3645846049,479015724,1.212125,3.86200666667,1.80651,-50.875,-50.9895858765,-76.7916692098,2.99279264994,2.81785637948,2.70695086869,-96.90625,-75.3203735352
6,0.09349234322,112.245,3.01500014191,0.15,1.1092,5.45828666667,1.02502,-51.0625038147,-57.9166704814,-56.5312538147,False,False,False,569112558,310.08192,0.04246,1.10768,5.45684,1.02356,31.0625,37.9895846049,37.3125,569099352,47,114.989154041,0.115893766284,1.126801536,,5.48395333333,,,-59.552087148,,569095789,14.055186875,130.0,110.874997457,949.999938965,1.10706,5.45627333333,1.02304,-40.0000038147,-44.0416704814,-46.1875,569099357,1.10948,5.48395333333,1.2259,-51.4062538147,-59.552087148,-81.8750076294,2.19987196375,2.22003076152,2.23544203433,-95.8437576294,-81.0659713745
7,0.0209720067004,50.5384210526,51.966871778,0.441304347141,1.117355,1.59833333333,1.02800333333,-51.9062538147,-51.3541704814,-52.833337148,False,False,False,479772669,330.030464,0.026895,1.112185,1.59463833333,1.02342333333,14.0937509537,22.947918574,12.3541673024,479772366,32,450.000107288,0.0182883888483,1.941018368,1.132755,1.61791666667,1.73365333333,-56.1250038147,-54.9479204814,-66.0729166667,479771670,47.8952757473,10.0,14.3333333333,200.0,1.111475,1.59402666667,1.02285833333,-40.4687538147,-39.9166679382,-41.6562525431,479772370,1.132755,1.61791666667,1.73365333333,-56.1250038147,-54.9479204814,-66.0729166667,3.04308034041,3.36460691249,3.08180896206,-105.687507629,-63.7343978882
8,0.00255990377693,18.2821698113,16.3856254953,0.65647323363,1.05044,7.520155,1.02466583333,-59.5,-58.1250038147,-61.6093775431,False,False,False,488441716,197.864144,0.01267,1.049235,7.51885833333,1.02350833333,20.9375,18.4687506358,27.052084287,488440580,43,149.062544107,0.0552238002419,1.897965312,,,1.49557166667,,,-73.239587148,488440436,8.35511306192,150.0,162.5,460.0,1.04882,7.51839666667,1.02313,-35.6875038147,-33.645837148,-44.8906275431,488440562,1.05046,7.52031166667,1.49557166667,-59.5937538147,-58.2604192098,-73.239587148,1.60858928959,1.48797842999,1.82278078939,-89.4375076294,-73.0082244873
9,0.0254130689199,59.215625,10.5712504722,0.397262503758,1.23072,4.531655,1.02426833333,-54.71875,-54.6875025431,-59.1666698456,False,False,False,482814601,247.559728,0.04001,1.22979,4.53073333333,1.02341833333,22.7187519073,25.6979179382,31.880209287,482806946,44,205.156207085,0.152576506138,1.113646208,1.25008,4.54614833333,1.32321166667,-55.0625038147,-53.145837148,-71.2500025431,478888083,19.7246604862,70.0,87.75,590.0,1.2294,4.53034833333,1.0230775,-34.78125,-32.9270846049,-44.276043574,482806926,1.25008,4.53171666667,1.32321166667,-55.0625038147,-54.7812525431,-71.2500025431,1.47359358129,1.44499207455,1.65388559804,-94.3125076294,-70.4922180176
10,0.542357967303,307.1,9.27500003883,0.155346607523,1.08516,8.53670666667,1.02542666667,-47.0,-46.9270858765,-55.0937525431,False,False,False,593651063,209.971936,0.03378,1.08298,8.53443333333,1.02356,40.7812538147,42.7291692098,42.3229179382,585116252,45,136.562421918,0.132638186216,1.388856576,1.08612,8.55396666667,1.1305,-47.8750038147,-49.7291679382,-81.2500050863,501566512,14.1818948651,210.0,187.833333333,860.0,1.08244,8.53384666667,1.02312,-33.96875,-33.7604179382,-46.9375025431,585116215,1.08612,8.55396666667,1.1305,-47.8750038147,-49.7291679382,-81.2500050863,2.71890141224,2.52813735284,3.06070724707,-95.5000076294,-80.0506210327
11,0.0552294483625,65.1996428571,1.3106248942,0.290424431927,1.194985,2.613015,1.025615,-47.21875,-48.5937525431,-52.8750022888,False,False,False,479222116,317.859968,0.031455,1.19302,2.61134666667,1.023597,6.87500047684,16.4166679382,7.51250047684,479221178,28,392.499923706,0.123851075768,2.3824576,1.232745,,1.473574,-47.9062538147,,-64.5187522888,479219923,29.7855539635,30.0000019073,39.75,340.0,1.192355,2.61062666667,1.022979,-38.21875,-36.802087148,-37.825,479221184,1.232745,2.61313666667,1.473574,-47.9062538147,-48.7083358765,-64.5187522888,1.56066485487,1.42796947494,1.42983832857,-98.75,-63.3182563782
12,0.0114506456739,51.8227777778,26.008748974,0.164467013793,1.0379,3.09043333333,1.024461,-60.5000038147,-58.7916692098,-62.4625022888,False,False,False,486877364,312.810656,0.005875,1.03698,3.08945333333,1.023541,32.7500038147,32.0312512716,37.5062515259,486875540,28,257.656246424,0.0991026982665,1.562985984,,,1.547561,,,-66.625,486875162,14.5592839187,90.0,51.7083333333,0.0,1.036595,3.08903166667,1.023197,-41.5625,-42.3125012716,-47.5000022888,486875544,1.037995,3.09050833333,1.547561,-60.6562538147,-58.9166692098,-66.625,1.93457044399,1.84110345531,2.04058208684,-93.8750076294,-66.219039917
13,0.0295147941163,62.5623333333,37.7431245979,0.191312384473,1.122915,3.03484333333,1.024855,-52.5937538147,-52.4270833333,-53.4218788147,False,False,False,482911743,295.160704,0.033285,1.121085,3.03309,1.02313,50.40625,52.2604192098,51.4218769073,482910860,29,205.93765378,0.0166974309832,1.911861888,1.14538,3.05726333333,1.6677275,-56.875,-57.2291679382,-74.7812538147,482910438,19.4991247415,50.0,50.3333358765,480.000030518,1.12072,3.03272333333,1.022795,-41.1250038147,-39.8645846049,-46.8437519073,482910864,1.14538,3.05726333333,1.6677275,-56.875,-57.2291679382,-74.7812538147,4.02275889797,4.01684802542,4.5660573461,-95.2187576294,-73.4375076294
14,0.322543352601,8.65,15.2999991149,0.0321458684654,1.17316,14.21782,1.02518666667,-49.7500038147,-52.6875025431,-50.135418574,False,False,False,508279814,79.530488,0.0879,1.17146,14.2160133333,1.02371,37.90625,40.8437512716,41.0989589691,508279600,72,77.9687911272,0.0782083496451,1.150497536,,,,,,,508279351,27.2643327261,260.0,329.875,2650.0,1.17088,14.2154133333,1.02312,-39.5,-37.5729179382,-54.2343781789,508279588,1.17318,14.2179333333,1.02520333333,-49.8125038147,-52.8020858765,-50.1718769073,2.50746225725,2.5173978393,2.63579786362,-88.5625,-80.5055160522
15,0.0347760085194,30.73375,-28.3218743596,0.631220715271,1.53444,17.0385683333,1.024103,-57.6875038147,-56.6250012716,-59.8312522888,False,False,False,482488793,105.196152,0.126335,1.53362,17.0374733333,1.023311,13.5,14.5833339691,25.0187511444,482450088,72,64.5312517881,0.0449956208467,1.501609216,,17.0876016667,1.456287,,-51.9062525431,-77.8812530518,482444444,4.99634536181,350.0,400.416676839,900.0,1.5333,17.0371366667,1.023032,-34.9062538147,-31.4375025431,-44.8625015259,482450066,1.53463,17.0396683333,1.456287,-57.8437538147,-57.5208358765,-77.8812530518,1.2045470956,1.26777826495,1.37752586262,-92.5,-76.9548568726
16,0.025949952508,79.6,-4.40499980242,0.164054054054,1.18334,4.31303333333,1.02487,-47.4375038147,-49.3854192098,-50.7812519073,False,False,False,509688830,148.06432,0.04384,1.18142,4.31129333333,1.02339,43.0,44.5104166667,44.21875,509668403,41,153.749927878,0.103811219335,1.296067968,1.2207,4.33916666667,1.50935,-56.5625038147,-55.9791692098,-68.9218788147,500961697,20.4216258325,70.0,82.25,0.0,1.181,4.31088,1.02301,-33.1250038147,-33.5104192098,-48.2812519073,509668407,1.2207,4.33916666667,1.50935,-56.5625038147,-55.9791692098,-68.9218788147,3.3893320895,3.23845608594,3.6690064788,-85.2187576294,-68.5057373047
17,0.00928929266442,60.1843333333,2.37124989783,0.217394919622,1.46886,6.24119666667,1.025506,-49.53125,-49.2604192098,-56.5875038147,False,False,False,471453085,126.870208,0.06071,1.46659,6.23951333333,1.02357,25.5312519073,42.0104192098,26.5125011444,471444497,43,151.562616229,0.149849534035,3.064335872,1.49474,6.27193166667,1.251151,-55.0937538147,-54.4479192098,-77.4000030518,471410185,14.6088103604,120.000007629,130.458333333,0.0,1.466065,6.23904833333,1.023142,-39.5312538147,-40.4895833333,-46.8125022888,471444483,1.49474,6.27193166667,1.251151,-55.0937538147,-54.4479192098,-77.4000030518,2.4319977954,2.57161439362,2.38278113917,-93.6562576294,-76.2948379517
18,0.251829867569,70.105,42.549998247,0.0900793674157,1.08307,5.65970166667,1.025854,-50.3125038147,-50.8229179382,-54.6375030518,False,False,False,490621085,190.866704,0.029535,1.079695,5.65520666667,1.023478,25.7500019073,26.8020846049,26.3000015259,490617739,46,170.625045896,0.0146091291681,2.859191552,1.73933,5.68037666667,1.57757,-55.7812538147,-56.8125025431,-75.2062545776,490612844,21.4795225923,150.0,115.875,780.0,1.079065,5.65451666667,1.022943,-43.3125,-38.6875025431,-49.9000030518,490617743,1.73933,5.68037666667,1.57757,-55.7812538147,-56.8125025431,-75.2062545776,2.84228464688,2.53823130443,2.91999029842,-94.0000076294,-75.3428726196
19,0.00474667064417,7.17888888889,-7.6431248483,0.0655502392344,1.029705,,1.023790625,-64.5937576294,,-65.71484375,False,False,False,464370428,180.26936,0.005765,1.028935,,1.023030625,18.8750019073,,21.7265632153,464356582,53,114.218749106,0.0589748583734,1.517646976,1.60575,,1.363485625,-45.625,,-69.21484375,464326210,5.98494110989,160.0,,350.0,1.028605,,1.022731875,-47.125,,-48.1210947037,464356570,1.029775,,1.363485625,-64.71875,,-69.21484375,1.3286690995,,1.36295629215,-83.125,-69.6380767822
20,0.0479778872438,50.6313888889,-91.8574938336,0.291294653445,1.078045,4.11961333333,1.02419583333,-62.3437538147,-59.4375012716,-63.0104198456,False,False,False,475519235,254.30064,0.02136,1.07737,4.11890666667,1.02350833333,27.9375019073,28.6458346049,28.0208349228,475518531,41,188.749924302,0.0210860185325,2.842133504,,4.139225,1.39762166667,,-56.6770858765,-77.2135454814,475517157,16.7264549613,90.0,77.5,71.6666717529,1.07699,4.11852833333,1.02315,-49.78125,-48.5416692098,-50.6250019073,475518517,1.07807,4.11968166667,1.39762166667,-62.4375038147,-59.5625025431,-77.2135467529,1.51451050494,1.61299789158,1.50889352275,-97.53125,-76.1265106201
21,0.00800751915747,42.8673913043,-111.638115419,0.325524472486,1.101295,1.77569666667,1.0258825,-67.40625,-66.5937525431,-67.8020846049,False,False,False,472449924,318.735008,0.01323,1.09906,1.77360333333,1.02384166667,39.375,49.8333346049,50.8385423024,464306425,45,358.353376389,0.123362198472,2.120566784,,,1.05412416667,,,-68.546875,464198958,23.5896544304,20.0,18.7916663488,200.0,1.09838,1.772935,1.02326666667,-48.09375,-44.5416692098,-46.0885423024,464306389,1.10159,1.77590166667,1.05412416667,-67.65625,-66.7916692098,-68.546875,2.35001740631,2.14212110641,2.26252501084,-100.1875,-66.2410736084
22,0.000606499008423,6.28686708861,21.0518755206,2.50925139275,1.032065,9.04288833333,1.023625,-65.84375,-55.895837148,-66.2000030518,False,False,False,487579179,175.237632,0.00598,1.031545,9.04214666667,1.02314,6.68750047684,2.38541698456,19.3875011444,487552382,48,114.843562245,0.047112159431,1.143722752,1.129385,,1.693986,-46.09375,,-77.7812530518,487537399,6.78485877938,230.0,200.54166158,352.0,1.031285,9.041805,1.022917,-37.71875,-28.479168574,-51.6312522888,487552425,1.03208,9.04296166667,1.693986,-65.9375076294,-56.0312512716,-77.7812530518,0.986617100732,0.814803526504,1.19344644818,-101.250007629,-77.1630325317
23,0.0476945778402,62.894,-20.6131257896,0.159469707443,1.118395,4.17376,1.025411,-45.6875,-46.9583358765,-47.7625022888,False,False,False,476458427,173.447264,0.04292,1.11636,4.17170833333,1.023462,37.71875,40.0833339691,40.4937507629,476458001,32,210.468634963,0.0526439473033,1.357400832,1.139235,4.20985833333,1.411247,-48.25,-53.0833358765,-77.4375045776,476457450,24.6336885047,70.0,78.7916666667,780.0,1.11585,4.17120166667,1.022979,-37.7812538147,-35.3750025431,-44.6812515259,476458005,1.139235,4.20985833333,1.411247,-48.25,-53.0833358765,-77.4375061035,3.23716786738,3.03444217507,3.60751163592,-97.21875,-75.3036117554
24,0.0239068846174,29.8609375,6.11124996094,0.558357990282,1.18942,2.245815,1.02442,-61.3750038147,-60.2187525431,-61.859377861,False,False,False,478420914,360.87904,0.021375,1.18842,2.24481333333,1.0234275,23.6250019073,29.0312506358,25.3750014305,478418684,41,337.94644475,0.177770674229,2.10999808,1.426085,,1.31154125,-60.2812538147,,-69.7109394073,478412623,25.7562151138,20.0,30.625,350.0,1.18802,2.24438333333,1.02304375,-45.1250038147,-44.3020846049,-46.7500009537,478418666,1.189505,2.24586166667,1.31154125,-61.4687538147,-60.3229204814,-69.7109394073,1.64852353062,1.64063540826,1.67994706493,-100.031257629,-69.2231445312
25,0.0363155358382,74.3766666667,17.7400004409,0.197957063712,1.2797,4.38337333333,1.025325,-55.4062538147,-60.020837148,-58.5937538147,False,False,False,530118501,160.717104,0.06454,1.27782,4.38154,1.02359,43.6875038147,45.6979192098,48.0468769073,530002515,60,166.7188555,0.0453096814454,1.518280448,,,,,,,529997668,31.389642305,90.0,83.9583333333,930.0,1.27724,4.38101333333,1.02309,-42.3750038147,-47.2083346049,-50.750002861,530002499,1.2801,4.38366666667,1.5023,-55.59375,-60.2291692098,-74.0625038147,2.80001651328,3.22702878849,3.28950776969,-91.75,-73.6348342896
26,0.0528032087226,92.848,-12.6975001694,0.184774066798,1.16854,2.25046666667,1.02484666667,-46.8125,-46.5937512716,-48.8541679382,False,False,False,569475156,504.248832,0.03838,1.16562,2.24792666667,1.02316,43.6875038147,45.9687512716,44.1354192098,569469850,42,402.764409781,0.154761508107,2.373089792,1.20982,2.29513333333,1.83182666667,-55.6875038147,-55.958337148,-74.6458384196,569469018,33.0468695413,50.0,30.7083326976,660.0,1.16512,2.24742,1.02274666667,-35.3125,-35.2812512716,-43.1041692098,569469869,1.20982,2.29513333333,1.83182666667,-55.6875038147,-55.958337148,-74.6458384196,3.43061702705,3.35407549738,3.38282987251,-104.968757629,-73.0341339111
27,0.0140817883169,51.6847222222,16.1693731321,0.329910714286,1.18923,3.00639833333,1.02418,-63.0625038147,-62.1562525431,-64.6718788147,False,False,False,490789792,203.879312,0.02328,1.188445,3.00560833333,1.02331875,36.5000038147,37.9583346049,38.164065361,490789597,25,264.687508345,0.0848891288042,1.644038144,1.20287,3.023075,1.25033375,-55.4375,-54.7291679382,-66.8203125,490789494,25.4514594377,50.0,49.625,210.0,1.18812,3.00526,1.0230025,-42.0625038147,-43.2604192098,-44.9375019073,490789601,1.18926,3.00643333333,1.25033375,-63.1562538147,-62.2708346049,-66.8203125,1.74920958041,1.69277806228,1.83484713115,-94.8750076294,-65.863571167
28,,61.145,11.6993758431,0.0877221248241,1.089335,8.97773,1.025553,-48.5312538147,-48.1458358765,-53.7437522888,False,False,False,490923571,135.84384,0.028495,1.08618,8.97392166667,1.02358,23.5000019073,20.3645846049,25.9437511444,490922283,55,121.63464725,0.00599410245195,2.127970944,1.10257,8.99274,1.446244,-52.5312538147,-52.5625025431,-68.3312515259,490916919,25.790011613,200.0,198.833328247,830.0,1.085565,8.97318333333,1.023103,-36.59375,-32.3750012716,-47.6625015259,490922271,1.10257,8.99274,1.446244,-52.5312538147,-52.5625025431,-68.3312515259,2.44621614282,1.92411115424,2.8722062142,-80.5312576294,-68.0202865601
29,,,-44.5268752425,0.00544915078877,1.042855,6.67347333333,1.025011,-52.2187538147,-45.2187525431,-55.7875030518,False,False,False,488690202,231.658592,0.00999,1.040985,6.67166,1.023336,29.0000019073,28.447918574,35.7625007629,488689179,42,192.053586245,0.00735934078693,1.237925248,1.632435,6.69193333333,1.612528,-48.71875,-50.0208358765,-67.3937530518,488688344,23.1352112096,140.0,141.291666667,450.0,1.040515,6.67096,1.022946,-39.6875038147,-31.1666679382,-48.1375022888,488689167,1.04305,6.69193333333,1.612528,-52.5000038147,-50.0208358765,-67.3937530518,2.47462646816,1.75805521193,2.93622788084,-86.75,-66.3029708862
30,0.0872583040789,67.7532142857,-5.52312492616,0.216294642857,1.07639,3.117295,1.024358,-57.6875038147,-55.1458358765,-58.0375022888,False,False,False,482746198,277.678944,0.01694,1.075405,3.116345,1.023432,24.9375019073,24.6041679382,24.8812511444,482744990,31,238.28125,0.0131897740066,1.235352704,,3.13251,1.415886,,-54.8958346049,-67.5812530518,482744155,23.9373695145,50.0,52.4166666667,0.0,1.07507,3.11600333333,1.023123,-46.8437538147,-44.4791692098,-47.6687538147,482744994,1.07642,3.11739,1.415886,-57.75,-55.2916704814,-67.5812530518,2.0673130842,1.96157907973,2.03471580048,-92.0000076294,-66.556060791
31,,28.46,-3.07499989013,0.00909090911718,1.13824,6.32850666667,1.02587333333,-55.34375,-60.2395858765,-56.0625012716,False,False,False,528640441,120.262744,0.08124,1.1362,6.32611333333,1.02388,40.3125038147,27.7187519073,34.6666679382,528639037,85,117.187574506,0.105862565339,2.908869632,,,,,,,528638213,59.4823382331,170.0,132.708333333,1500.0,1.13562,6.32525333333,1.02320666667,-33.5312538147,-44.1562512716,-45.0625038147,528639041,1.1383,6.32871333333,1.61834666667,-55.3750038147,-60.395837148,-71.8645833333,3.40915125849,2.25088860544,2.95722497538,-86.0625076294,-71.4560470581
32,0.0361738299882,39.7744736842,-0.356249995866,0.272144673314,1.08975,1.69307,1.02447166667,-56.0625,-54.8593769073,-57.6145858765,False,False,False,466801801,594.601088,0.023255,1.08839,1.691635,1.02325666667,24.1875019073,26.203125,24.1354179382,466762824,45,476.562440395,0.0150903426111,3.336546304,,,1.83023166667,,,-70.1250050863,466664172,38.7466495977,30.0000019073,16.7500004768,380.0,1.08792,1.6911675,1.02285666667,-44.7187538147,-43.5625019073,-45.6354192098,466762747,1.089815,1.7019875,1.83023166667,-56.2500038147,-55.0468769073,-70.1250050863,2.08763124465,2.20533166478,2.036319901,-101.343757629,-66.9524688721
33,0.0238074706909,64.8107142857,-44.8518722163,0.245965608466,1.232415,3.42521833333,1.025796,-46.6875038147,-46.5208358765,-49.9875038147,False,False,False,486157460,199.609568,0.07116,1.230125,3.42266,1.023494,38.375,41.2395858765,33.7375022888,486147403,46,174.531325698,0.0303827933967,2.48706944,1.27847,3.47361666667,1.34368,-56.5625038147,-55.3020858765,-82.4625015259,486146828,21.3984692241,50.0,60.0833346049,830.0,1.22971,3.42225833333,1.023099,-40.8125038147,-38.6770846049,-43.5062522888,486147385,1.27847,3.47361666667,1.34368,-56.5625038147,-55.3020858765,-82.4625015259,4.46279825794,4.65763642454,3.99520115845,-99.59375,-81.0163421631
34,0.0154623126733,71.5476923077,-12.6599997846,0.141274452748,1.23948,5.74135333333,1.025428,-48.5312538147,-46.1770833333,-51.8750022888,False,False,False,515202865,169.609664,0.05996,1.23638,5.73885333333,1.02346,32.0,38.9791666667,36.8625022888,515202698,49,123.906247318,0.0693726539612,1.842838912,1.27496,5.78220666667,1.605676,-59.2500038147,-55.6458333333,-78.3750045776,515202564,20.8559733957,100.0,117.708328247,1080.0,1.23594,5.73842666667,1.023104,-38.21875,-35.6354166667,-45.3062515259,515202680,1.27496,5.78220666667,1.605676,-59.2500038147,-55.6458333333,-78.3750045776,3.82407298378,3.99762224157,3.83065047134,-92.0625,-77.8588638306
35,0.0238699856392,65.8,40.0950002366,0.239804874649,1.15806,1.94736666667,1.024784,-53.6875,-55.3854192098,-54.3625022888,False,False,False,576126966,186.565472,0.03,1.15658,1.94572666667,1.023312,42.5,42.4687512716,42.3625007629,576117048,36,207.343831658,0.346218943596,1.003848768,1.20614,,,-53.4062538147,,,576112128,27.358119521,30.0,23.1249993642,380.0,1.15602,1.94515333333,1.022816,-43.9687538147,-45.6875012716,-48.0062522888,576117066,1.15816,1.94744,1.303284,-53.7187538147,-55.4583358765,-62.9500045776,2.44408703193,2.4647535446,2.40122594142,-85.9375076294,-61.8616752625
36,,225.13,26.1531248047,0.120358307535,1.17007,4.289245,1.027009,-46.0625,-46.7604166667,-51.2312515259,False,False,False,464346074,186.38848,0.12062,1.16569,4.28508666667,1.023657,20.5625,24.96875,25.4312507629,396344441,35,198.593750596,0.0686916410923,2.713020416,1.208565,4.332895,1.525379,-51.9375,-53.7812512716,-74.7875015259,320668879,28.2190427436,70.0,81.625,0.0,1.164965,4.28437833333,1.023137,-35.8125,-35.875,-27.8875003815,396344497,1.208565,4.332895,1.525379,-51.9375,-53.7812512716,-74.7875015259,3.30288892398,3.3261024368,2.86714675978,-95.09375,-74.0220184326
37,0.0594504297657,238.47,-11.6299999145,0.151066355937,1.09572,8.03824,1.02525,-49.4062538147,-48.4791704814,-57.3906288147,False,False,False,501800184,238.458944,0.0335,1.09356,8.03634,1.02326,32.0,36.7708333333,35.3281269073,501800022,51,239.843934774,0.124604105949,1.590106112,1.11184,8.06182666667,1.18828,-50.96875,-51.5625012716,-78.9062538147,501799874,14.2901592864,170.0,175.374994914,370.0,1.09298,8.03572,1.02277,-36.21875,-35.8020833333,-51.4843788147,501800002,1.11184,8.06182666667,1.18828,-50.96875,-51.5625012716,-78.9062538147,2.32016203447,2.31660350194,2.93691452,-95.5000076294,-83.0187683105
38,0.0238049459206,64.0257142857,-9.83749973843,0.192937236984,1.15694,4.25414,1.024895,-47.84375,-49.3437525431,-50.8593769073,False,False,False,510671189,250.077936,0.05254,1.15528,4.25242666667,1.023525,45.3437538147,44.7812512716,45.3359394073,510662876,39,133.437380195,0.0483482480049,1.128958592,1.18186,4.29098,1.53851,-52.4375038147,-53.7812525431,-81.1953125,510658021,17.5430625077,110.0,80.7916666667,0.0,1.15486,4.25197333333,1.023155,-37.40625,-36.4270846049,-47.9765644073,510662880,1.18186,4.29098,1.53851,-52.4375038147,-53.7812525431,-81.1953125,3.56934188396,3.42686631551,4.01802602132,-96.5,-80.5925750732
39,,,25.6706270824,0.203999998924,1.07723,4.346615,1.024625,-52.5312538147,-51.5312519073,-52.6250038147,False,False,False,486514120,359.283392,0.052085,1.075745,4.344885,1.02332,40.8125038147,42.0000019073,43.4375038147,486511547,48,148.437306285,0.0371574647725,2.457362688,1.970905,4.38288,1.85571,-53.90625,-59.0781269073,-81.8437576294,486510127,15.557695003,170.0,83.125,810.000061035,1.075355,4.3444825,1.02297,-44.5312538147,-40.671875,-51.8750038147,486511581,1.970905,4.38288,1.85571,-53.90625,-59.0781269073,-81.8437576294,3.68526284081,3.54998805243,4.02908700326,-94.1562576294,-80.2609176636
40,0.026013695361,84.2527272727,-3.25249961512,0.174621213842,1.2,8.54379333333,1.02574,-46.90625,-46.9166679382,-53.8250015259,False,False,False,501566403,162.225472,0.04248,1.1975,8.54131333333,1.023672,33.3750038147,37.34375,35.9000022888,501563709,37,160.156279802,0.16462264955,2.488607232,1.22254,8.57222666667,1.117364,-48.03125,-49.7083346049,-76.8000045776,501563275,14.9630881567,170.0,188.0,0.0,1.19684,8.54063333333,1.023168,-33.65625,-32.0625006358,-46.5312515259,501563717,1.22254,8.57222666667,1.117364,-48.03125,-49.7083346049,-76.8000045776,2.45921838308,2.37927339508,2.88725853272,-93.9687576294,-76.3359832764
